Ticker,Type,Rank,Value,TimeWindow
MOH,price_percent_change,631,7.038214091930868,2w
RRR,price_percent_change,632,7.031756318859371,2w
ORPN,price_percent_change,633,7.0175438596491295,2w
MASI,price_percent_change,634,6.996260147769773,2w
EVOP,price_percent_change,635,6.993686255463824,2w
HQY,price_percent_change,636,6.983511154219194,2w
BSQR,price_percent_change,637,6.976744186046507,2w
FBP,price_percent_change,638,6.965761511216055,2w
WPG,price_percent_change,639,6.938775510204091,2w
AVAV,price_percent_change,640,6.930693069306913,2w
NKTR,price_percent_change,641,6.928870292887031,2w
STBA,price_percent_change,642,6.905083220872695,2w
TSRI,price_percent_change,643,6.903009507844637,2w
NOK,price_percent_change,644,6.896551724137938,2w
MESA,price_percent_change,645,6.893617021276601,2w
RVSB,price_percent_change,646,6.892778993435438,2w
BOJA,price_percent_change,647,6.884057971014487,2w
KSS,price_percent_change,648,6.872852233676981,2w
RNG,price_percent_change,649,6.849315068493151,2w
CHCI,price_percent_change,650,6.844106463878333,2w
OKTA,price_percent_change,651,6.84369987524506,2w
NVDA,price_percent_change,652,6.840927822913001,2w
DL,price_percent_change,653,6.829268292682933,2w
ARNC,price_percent_change,654,6.823642479577136,2w
DEST,price_percent_change,655,6.813186813186825,2w
KIRK,price_percent_change,656,6.808134394341287,2w
BTE,price_percent_change,657,6.774193548387096,2w
FTNT,price_percent_change,658,6.773807942621854,2w
KREF,price_percent_change,659,6.770310932798385,2w
VRA,price_percent_change,660,6.766381766381774,2w
TRCO,price_percent_change,661,6.764960971379,2w
ENZ,price_percent_change,662,6.763285024154595,2w
ENS,price_percent_change,663,6.745139531807955,2w
CRVL,price_percent_change,664,6.743566992014192,2w
CALA,price_percent_change,665,6.741573033707861,2w
CPRX,price_percent_change,666,6.734006734006724,2w
OMCL,price_percent_change,667,6.7292644757433555,2w
RKDA,price_percent_change,668,6.722689075630243,2w
AIT,price_percent_change,669,6.717451523545698,2w
GBT,price_percent_change,670,6.717226435536299,2w
CRNX,price_percent_change,671,6.7144719687092635,2w
BGI,price_percent_change,672,6.71140939597316,2w
WIN,price_percent_change,673,6.707317073170733,2w
CIA,price_percent_change,674,6.7010309278350455,2w
ALLE,price_percent_change,675,6.687041564792175,2w
RAND,price_percent_change,676,6.675852260100465,2w
ASLN,price_percent_change,677,6.666666666666667,2w
CLNE,price_percent_change,678,6.666666666666655,2w
CEA,price_percent_change,679,6.664434025452117,2w
UE,price_percent_change,680,6.663602941176467,2w
APTI,price_percent_change,681,6.659142212189615,2w
ASPU,price_percent_change,682,6.657420249653264,2w
ROLL,price_percent_change,683,6.656180739257883,2w
FIZZ,price_percent_change,684,6.651665166516653,2w
ATTU,price_percent_change,685,6.642449403217443,2w
AAXN,price_percent_change,686,6.6373840897999,2w
SYF,price_percent_change,687,6.63039782386943,2w
FTFT,price_percent_change,688,6.622516556291397,2w
SALT,price_percent_change,689,6.6176470588235325,2w
IMTE,price_percent_change,690,6.610277854575602,2w
HFC,price_percent_change,691,6.606780643291803,2w
ADTN,price_percent_change,692,6.603773584905653,2w
WRD,price_percent_change,693,6.595636732623038,2w
UVV,price_percent_change,694,6.5836298932384265,2w
HABT,price_percent_change,695,6.578947368421052,2w
TITN,price_percent_change,696,6.576271186440683,2w
ICFI,price_percent_change,697,6.57030223390276,2w
EDRY,price_percent_change,698,6.557377049180333,2w
CASS,price_percent_change,699,6.550281344683295,2w
PRA,price_percent_change,700,6.548279689234191,2w
RUN,price_percent_change,701,6.546275395033868,2w
ESPR,price_percent_change,702,6.533535923594526,2w
VAC,price_percent_change,703,6.51932758767813,2w
MVBF,price_percent_change,704,6.50887573964498,2w
TAIT,price_percent_change,705,6.505102040816333,2w
SE,price_percent_change,706,6.502890173410407,2w
LHCG,price_percent_change,707,6.498929336188429,2w
ALTR,price_percent_change,708,6.493165089379597,2w
PKD,price_percent_change,709,6.48648648648648,2w
GENC,price_percent_change,710,6.477732793522273,2w
SPKE,price_percent_change,711,6.470588235294127,2w
ETSY,price_percent_change,712,6.469821971341721,2w
TPR,price_percent_change,713,6.4677654913415425,2w
FRO,price_percent_change,714,6.438631790744473,2w
MDP,price_percent_change,715,6.4386317907444575,2w
FIBK,price_percent_change,716,6.436781609195395,2w
SENEA,price_percent_change,717,6.434782608695658,2w
ICHR,price_percent_change,718,6.4317180616740135,2w
TACO,price_percent_change,719,6.413301662707828,2w
URG,price_percent_change,720,6.41276953234389,2w
FSI,price_percent_change,721,6.410256410256402,2w
CTL,price_percent_change,722,6.407857811038359,2w
SBPH,price_percent_change,723,6.400665004156288,2w
CVCO,price_percent_change,724,6.397896581945672,2w
AVYA,price_percent_change,725,6.397774687065364,2w
TRTX,price_percent_change,726,6.395048994326964,2w
GFF,price_percent_change,727,6.376811594202906,2w
CLGN,price_percent_change,728,6.363636363636357,2w
OSPN,price_percent_change,729,6.35838150289016,2w
MARPS,price_percent_change,730,6.350785340314134,2w
VSAT,price_percent_change,731,6.334005376344079,2w
BCPC,price_percent_change,732,6.33279807306303,2w
APTX,price_percent_change,733,6.332574031890663,2w
GHDX,price_percent_change,734,6.322580645161289,2w
LULU,price_percent_change,735,6.313208703646936,2w
CHGG,price_percent_change,736,6.3029481531684155,2w
BFAM,price_percent_change,737,6.299283966282972,2w
OHAI,price_percent_change,738,6.2937062937062995,2w
BRC,price_percent_change,739,6.29183400267738,2w
CEO,price_percent_change,740,6.289385889039897,2w
JNPR,price_percent_change,741,6.284864261807355,2w
PRGO,price_percent_change,742,6.280400572246066,2w
SKY,price_percent_change,743,6.273620559334845,2w
SBH,price_percent_change,744,6.271777003484323,2w
ICCC,price_percent_change,745,6.266199115718853,2w
BFS,price_percent_change,746,6.263498920086387,2w
FFWM,price_percent_change,747,6.262230919765161,2w
JCI,price_percent_change,748,6.260162601626022,2w
GLOB,price_percent_change,749,6.253221096031611,2w
KONA,price_percent_change,750,6.2499999999999964,2w
TAYD,price_percent_change,751,6.227479774287844,2w
OLED,price_percent_change,752,6.225511536787119,2w
RGR,price_percent_change,753,6.217616580310883,2w
CIEN,price_percent_change,754,6.209275584515144,2w
DGICA,price_percent_change,755,6.205923836389286,2w
NEOG,price_percent_change,756,6.196172248803836,2w
FLOW,price_percent_change,757,6.19449859215941,2w
MIME,price_percent_change,758,6.182657773217044,2w
GWPH,price_percent_change,759,6.176132785002393,2w
PLCE,price_percent_change,760,6.160954948016943,2w
XIN,price_percent_change,761,6.157635467980296,2w
ONS,price_percent_change,762,6.153060786343702,2w
GRUB,price_percent_change,763,6.149363594540723,2w
ZEN,price_percent_change,764,6.136724960254383,2w
DAIO,price_percent_change,765,6.130268199233722,2w
SNNA,price_percent_change,766,6.129247168554297,2w
HELE,price_percent_change,767,6.119673617407072,2w
THRM,price_percent_change,768,6.118029236599899,2w
RRC,price_percent_change,769,6.114649681528668,2w
PCAR,price_percent_change,770,6.08873505349277,2w
BGCP,price_percent_change,771,6.076854334226986,2w
LAND,price_percent_change,772,6.070287539936101,2w
AZRX,price_percent_change,773,6.060606060606066,2w
BBW,price_percent_change,774,6.0606060606060606,2w
ZUMZ,price_percent_change,775,6.060606060606058,2w
CTSO,price_percent_change,776,6.0606060606060534,2w
TGH,price_percent_change,777,6.0498220640569365,2w
WPP,price_percent_change,778,6.045564464808451,2w
YRCW,price_percent_change,779,6.0373216245883725,2w
TGLS,price_percent_change,780,6.033519553072637,2w
TOUR,price_percent_change,781,6.03217158176944,2w
APPF,price_percent_change,782,6.028833551769343,2w
AAON,price_percent_change,783,6.025641025641029,2w
PANW,price_percent_change,784,6.024833035462327,2w
OHI,price_percent_change,785,6.024484536082466,2w
OASM,price_percent_change,786,6.021467327199816,2w
LNDC,price_percent_change,787,5.992509363295886,2w
UPL,price_percent_change,788,5.982905982905988,2w
DORM,price_percent_change,789,5.978759669594864,2w
FRPT,price_percent_change,790,5.961251862891208,2w
CATB,price_percent_change,791,5.952380952380941,2w
CCF,price_percent_change,792,5.947497949138638,2w
SAFM,price_percent_change,793,5.944530643910003,2w
VIRT,price_percent_change,794,5.924170616113743,2w
CCOI,price_percent_change,795,5.923000987166831,2w
BIG,price_percent_change,796,5.915909571096566,2w
HUBB,price_percent_change,797,5.910786974219809,2w
XSPL,price_percent_change,798,5.9060869565217375,2w
BHVN,price_percent_change,799,5.885850178359087,2w
AAME,price_percent_change,800,5.882352941176485,2w
TLYS,price_percent_change,801,5.878750765462345,2w
IPIC,price_percent_change,802,5.865522174535052,2w
PAC,price_percent_change,803,5.8622165169019995,2w
DLA,price_percent_change,804,5.848949460533794,2w
USPH,price_percent_change,805,5.848214285714283,2w
ICL,price_percent_change,806,5.847953216374266,2w
TANH,price_percent_change,807,5.844155844155835,2w
EBF,price_percent_change,808,5.839416058394157,2w
LTC,price_percent_change,809,5.838739573679341,2w
ADSW,price_percent_change,810,5.83673469387755,2w
RVEN,price_percent_change,811,5.822784810126571,2w
IMKTA,price_percent_change,812,5.822416302765648,2w
RUBY,price_percent_change,813,5.8080808080808035,2w
INFN,price_percent_change,814,5.807200929152149,2w
WDFC,price_percent_change,815,5.805866344118534,2w
MSTR,price_percent_change,816,5.803760780432617,2w
CSCO,price_percent_change,817,5.801735952489719,2w
IRMD,price_percent_change,818,5.776173285198561,2w
CYD,price_percent_change,819,5.774419859686995,2w
NYLD.A,price_percent_change,820,5.771248688352578,2w
HALO,price_percent_change,821,5.768098881695118,2w
CMTL,price_percent_change,822,5.763104546770929,2w
CTRE,price_percent_change,823,5.753739930955121,2w
EC,price_percent_change,824,5.741626794258387,2w
LKSD,price_percent_change,825,5.74121679520137,2w
HOFT,price_percent_change,826,5.7395143487858755,2w
DSPG,price_percent_change,827,5.737704918032796,2w
FLO,price_percent_change,828,5.733471074380163,2w
TXRH,price_percent_change,829,5.727848101265807,2w
MOG.A,price_percent_change,830,5.721889554224879,2w
RACE,price_percent_change,831,5.711680344856172,2w
INT,price_percent_change,832,5.704571212693621,2w
GCI,price_percent_change,833,5.703048180924288,2w
TNET,price_percent_change,834,5.698659139026106,2w
CNFR,price_percent_change,835,5.6910569105691,2w
WCG,price_percent_change,836,5.684907633321716,2w
ITRI,price_percent_change,837,5.677210056772112,2w
KMB,price_percent_change,838,5.677173221909347,2w
AXS,price_percent_change,839,5.660724131593468,2w
ULTI,price_percent_change,840,5.651148879270911,2w
CAL,price_percent_change,841,5.649717514124294,2w
NSTG,price_percent_change,842,5.642857142857137,2w
IIVI,price_percent_change,843,5.635359116022093,2w
LCUT,price_percent_change,844,5.627705627705614,2w
DE,price_percent_change,845,5.62568405691352,2w
EARN,price_percent_change,846,5.619982158786788,2w
TGE,price_percent_change,847,5.618431689571547,2w
CCO,price_percent_change,848,5.617977528089887,2w
ACHN,price_percent_change,849,5.6179775280898845,2w
STKS,price_percent_change,850,5.614035087719287,2w
CZR,price_percent_change,851,5.612244897959172,2w
MPWR,price_percent_change,852,5.608951369961284,2w
PPBI,price_percent_change,853,5.600000000000003,2w
HOME,price_percent_change,854,5.585636933599298,2w
MRUS,price_percent_change,855,5.582137161084534,2w
NSIT,price_percent_change,856,5.576417574164474,2w
OUT,price_percent_change,857,5.576208178438666,2w
NIHD,price_percent_change,858,5.576208178438659,2w
SBNY,price_percent_change,859,5.575974899148363,2w
HBMD,price_percent_change,860,5.57275541795667,2w
UNT,price_percent_change,861,5.570495582020742,2w
FDS,price_percent_change,862,5.562614711280527,2w
TGT,price_percent_change,863,5.561600773787944,2w
GRIN,price_percent_change,864,5.556728408093421,2w
SXI,price_percent_change,865,5.555555555555547,2w
DG,price_percent_change,866,5.550669402912154,2w
WBT,price_percent_change,867,5.5473735886106965,2w
LBY,price_percent_change,868,5.545112781954885,2w
MCRN,price_percent_change,869,5.544252288911495,2w
NRC,price_percent_change,870,5.540897097625334,2w
EQH,price_percent_change,871,5.539906103286383,2w
COKE,price_percent_change,872,5.53170306763735,2w
SFM,price_percent_change,873,5.529759392148581,2w
VNO,price_percent_change,874,5.525773195876283,2w
NANO,price_percent_change,875,5.522352378675597,2w
GEN,price_percent_change,876,5.521472392638042,2w
DOC,price_percent_change,877,5.515151515151516,2w
ENLK,price_percent_change,878,5.499438832772168,2w
CFX,price_percent_change,879,5.491777846726662,2w
TGTX,price_percent_change,880,5.485232067510552,2w
GOV,price_percent_change,881,5.479452054794537,2w
VTGN,price_percent_change,882,5.468750000000004,2w
CAAS,price_percent_change,883,5.468749999999999,2w
MTBC,price_percent_change,884,5.466970387243741,2w
MDT,price_percent_change,885,5.463576158940401,2w
ZEAL,price_percent_change,886,5.450581395348837,2w
CMTA,price_percent_change,887,5.444444444444447,2w
MTRX,price_percent_change,888,5.432098765432106,2w
TDOC,price_percent_change,889,5.427974947807942,2w
MRT,price_percent_change,890,5.421686746987943,2w
KWR,price_percent_change,891,5.421471882059211,2w
ROCK,price_percent_change,892,5.420991926182241,2w
ADNT,price_percent_change,893,5.409798003250518,2w
KBR,price_percent_change,894,5.3960396039603955,2w
UNVR,price_percent_change,895,5.390334572490717,2w
ADC,price_percent_change,896,5.378745579750606,2w
LEJU,price_percent_change,897,5.369127516778528,2w
STLR,price_percent_change,898,5.363984674329507,2w
TECH,price_percent_change,899,5.355943586299526,2w
GEL,price_percent_change,900,5.353319057815845,2w
APTS,price_percent_change,901,5.352941176470589,2w
KAI,price_percent_change,902,5.352411234764189,2w
EXLS,price_percent_change,903,5.350144828761289,2w
MTNB,price_percent_change,904,5.3484602917342094,2w
MTLS,price_percent_change,905,5.347593582887695,2w
RCL,price_percent_change,906,5.341429074269617,2w
NHC,price_percent_change,907,5.3390063134779036,2w
CTIB,price_percent_change,908,5.3333333333333375,2w
BSPM,price_percent_change,909,5.319148936170218,2w
WNC,price_percent_change,910,5.319148936170208,2w
FARM,price_percent_change,911,5.3097345132743365,2w
MCK,price_percent_change,912,5.302907260029224,2w
SNBR,price_percent_change,913,5.30229550598125,2w
HT,price_percent_change,914,5.299860529986039,2w
MMSI,price_percent_change,915,5.296803652968034,2w
WMT,price_percent_change,916,5.289421157684626,2w
QTWO,price_percent_change,917,5.289256198347112,2w
FFIC,price_percent_change,918,5.288082083662193,2w
KIM,price_percent_change,919,5.285802089735706,2w
IDTI,price_percent_change,920,5.282280603689213,2w
WISA,price_percent_change,921,5.263157894736848,2w
TIVO,price_percent_change,922,5.263157894736845,2w
SRDX,price_percent_change,923,5.251951738821863,2w
IRIX,price_percent_change,924,5.249999999999999,2w
GIGM,price_percent_change,925,5.244755244755242,2w
ABR,price_percent_change,926,5.244755244755242,2w
APRI,price_percent_change,927,5.244381020335352,2w
EARS,price_percent_change,928,5.240753003500154,2w
AQUA,price_percent_change,929,5.240174672489087,2w
BRX,price_percent_change,930,5.235903337169161,2w
AVID,price_percent_change,931,5.234657039711192,2w
KRG,price_percent_change,932,5.22836538461539,2w
FICO,price_percent_change,933,5.2252757524770885,2w
IEA,price_percent_change,934,5.220883534136542,2w
GURE,price_percent_change,935,5.2173913043478315,2w
TPL,price_percent_change,936,5.217391304347826,2w
ATNI,price_percent_change,937,5.215775935981696,2w
IHT,price_percent_change,938,5.214285714285716,2w
SPCB,price_percent_change,939,5.208333333333338,2w
MDSO,price_percent_change,940,5.204173644209721,2w
DDD,price_percent_change,941,5.181086519114694,2w
FMS,price_percent_change,942,5.177453027139883,2w
GPN,price_percent_change,943,5.174789047701054,2w
KEN,price_percent_change,944,5.157278712509156,2w
UUUU,price_percent_change,945,5.144694533762062,2w
NGVC,price_percent_change,946,5.143475906876031,2w
MNDO,price_percent_change,947,5.140186915887844,2w
LAMR,price_percent_change,948,5.134541460735853,2w
CEQP,price_percent_change,949,5.131578947368428,2w
BYD,price_percent_change,950,5.131128848346648,2w
APD,price_percent_change,951,5.130803825932725,2w
HP,price_percent_change,952,5.12615777706803,2w
RPM,price_percent_change,953,5.113278791692888,2w
INST,price_percent_change,954,5.107526881720426,2w
ESRX,price_percent_change,955,5.1052128168340465,2w
AXSM,price_percent_change,956,5.10204081632653,2w
MGEN,price_percent_change,957,5.102040816326528,2w
IFMK,price_percent_change,958,5.102040816326528,2w
URI,price_percent_change,959,5.101285416246036,2w
SIGA,price_percent_change,960,5.0955414012738895,2w
ENV,price_percent_change,961,5.089058524173027,2w
KIQ,price_percent_change,962,5.087271179225209,2w
CPSS,price_percent_change,963,5.078296502268397,2w
PRGS,price_percent_change,964,5.072463768115944,2w
DRNA,price_percent_change,965,5.068493150684933,2w
SAIC,price_percent_change,966,5.063291139240506,2w
ENVA,price_percent_change,967,5.044510385756664,2w
IRDM,price_percent_change,968,5.037783375314861,2w
SCI,price_percent_change,969,5.0372208436724595,2w
LLNW,price_percent_change,970,5.035971223021582,2w
CTLT,price_percent_change,971,5.0348953140578345,2w
DFS,price_percent_change,972,5.032206119162641,2w
CANF,price_percent_change,973,5.028117763810781,2w
PVAC,price_percent_change,974,5.022658610271915,2w
VRNS,price_percent_change,975,5.021834061135375,2w
VRNT,price_percent_change,976,5.010660980810238,2w
BURL,price_percent_change,977,5.003448492068461,2w
SHEN,price_percent_change,978,4.999999999999992,2w
PZN,price_percent_change,979,4.994450610432864,2w
NVO,price_percent_change,980,4.9925325368039335,2w
FCAP,price_percent_change,981,4.989550679205842,2w
SCVL,price_percent_change,982,4.989086373557846,2w
POST,price_percent_change,983,4.988199957090759,2w
KEYW,price_percent_change,984,4.986876640419946,2w
IHTA,price_percent_change,985,4.985463551200594,2w
CRH,price_percent_change,986,4.984423676012465,2w
COST,price_percent_change,987,4.979347283373428,2w
TWI,price_percent_change,988,4.972375690607727,2w
ANW,price_percent_change,989,4.972375690607727,2w
CBM,price_percent_change,990,4.967426710097727,2w
JBT,price_percent_change,991,4.946833102172903,2w
EYEG,price_percent_change,992,4.944948812053304,2w
SBCF,price_percent_change,993,4.943219772879093,2w
BHC,price_percent_change,994,4.942791762013722,2w
ATEN,price_percent_change,995,4.940119760479043,2w
KEYS,price_percent_change,996,4.939095611546806,2w
ATVI,price_percent_change,997,4.928480385214565,2w
STRT,price_percent_change,998,4.918032786885263,2w
EIGI,price_percent_change,999,4.918032786885238,2w
HY,price_percent_change,1000,4.9177547905714745,2w
FSV,price_percent_change,1001,4.912663755458512,2w
SMP,price_percent_change,1002,4.902162718846555,2w
TNK,price_percent_change,1003,4.901960784313729,2w
ARA,price_percent_change,1004,4.897765097479779,2w
NEU,price_percent_change,1005,4.889523205412835,2w
HSIC,price_percent_change,1006,4.885614579294302,2w
TSN,price_percent_change,1007,4.885343968095709,2w
XLRN,price_percent_change,1008,4.8842105263157904,2w
PKOH,price_percent_change,1009,4.88110137672089,2w
UMH,price_percent_change,1010,4.87963565387119,2w
CNC,price_percent_change,1011,4.87399812260813,2w
NPTN,price_percent_change,1012,4.872389791183294,2w
JCTCF,price_percent_change,1013,4.867065868263469,2w
EXPO,price_percent_change,1014,4.8659384309831095,2w
SFUN,price_percent_change,1015,4.861111111111115,2w
NCLH,price_percent_change,1016,4.8606994665085965,2w
CELP,price_percent_change,1017,4.859335038363159,2w
NTNX,price_percent_change,1018,4.859193815571508,2w
NYT,price_percent_change,1019,4.85651214128036,2w
PARR,price_percent_change,1020,4.84988452655889,2w
NCMI,price_percent_change,1021,4.84988452655889,2w
SBGI,price_percent_change,1022,4.83870967741936,2w
MYE,price_percent_change,1023,4.8387096774193585,2w
CREG,price_percent_change,1024,4.8387096774193585,2w
SNY,price_percent_change,1025,4.83521770507577,2w
LTXB,price_percent_change,1026,4.829806807727695,2w
RRD,price_percent_change,1027,4.819277108433721,2w
AGTC,price_percent_change,1028,4.819277108433717,2w
SPB,price_percent_change,1029,4.814558857406135,2w
HASI,price_percent_change,1030,4.809122459097663,2w
SBRA,price_percent_change,1031,4.800724637681171,2w
SNH,price_percent_change,1032,4.799107142857139,2w
ACIW,price_percent_change,1033,4.786450662739325,2w
CHUY,price_percent_change,1034,4.780114722753346,2w
STAR,price_percent_change,1035,4.775828460038989,2w
SDRL,price_percent_change,1036,4.774972557628985,2w
BLMN,price_percent_change,1037,4.772353263850801,2w
ARDX,price_percent_change,1038,4.761904761904765,2w
TPIC,price_percent_change,1039,4.7619047619047565,2w
UBA,price_percent_change,1040,4.75974614687217,2w
RDC,price_percent_change,1041,4.758364312267663,2w
BRG,price_percent_change,1042,4.7518479408658845,2w
ZBRA,price_percent_change,1043,4.743891851668117,2w
TWLO,price_percent_change,1044,4.7360949799974215,2w
ESNT,price_percent_change,1045,4.732861673578916,2w
DK,price_percent_change,1046,4.71607314725697,2w
ASTE,price_percent_change,1047,4.712494595763078,2w
PLUG,price_percent_change,1048,4.712041884816758,2w
FNWB,price_percent_change,1049,4.711055276381921,2w
UBP,price_percent_change,1050,4.71055618615209,2w
ESP,price_percent_change,1051,4.704999999999993,2w
DM,price_percent_change,1052,4.702194357366771,2w
AGYS,price_percent_change,1053,4.702194357366771,2w
SDR,price_percent_change,1054,4.697986577181212,2w
HBB,price_percent_change,1055,4.696016771488458,2w
BMI,price_percent_change,1056,4.68899521531101,2w
STML,price_percent_change,1057,4.682274247491646,2w
WP,price_percent_change,1058,4.677664423703063,2w
CBZ,price_percent_change,1059,4.66666666666667,2w
CRM,price_percent_change,1060,4.666345955604441,2w
ARGO,price_percent_change,1061,4.664484451718496,2w
MSI,price_percent_change,1062,4.660771837038261,2w
CHRA,price_percent_change,1063,4.654654654654649,2w
SUMR,price_percent_change,1064,4.651162790697678,2w
AT,price_percent_change,1065,4.651162790697678,2w
MDGL,price_percent_change,1066,4.646864118987234,2w
PFBI,price_percent_change,1067,4.646251319957756,2w
EVLO,price_percent_change,1068,4.645849200304641,2w
FBM,price_percent_change,1069,4.6282245827010575,2w
VLRS,price_percent_change,1070,4.6218487394958,2w
DHT,price_percent_change,1071,4.6189376443418055,2w
TRMB,price_percent_change,1072,4.618525133962752,2w
GTN,price_percent_change,1073,4.615384615384616,2w
ECOL,price_percent_change,1074,4.610951008645516,2w
MRCY,price_percent_change,1075,4.59955618317531,2w
EGL,price_percent_change,1076,4.595974767197361,2w
GNC,price_percent_change,1077,4.590163934426235,2w
APEI,price_percent_change,1078,4.588492352512733,2w
MRLN,price_percent_change,1079,4.587155963302752,2w
IOTS,price_percent_change,1080,4.587155963302751,2w
OII,price_percent_change,1081,4.586808188021232,2w
CONE,price_percent_change,1082,4.5762711864406755,2w
SEIC,price_percent_change,1083,4.569892473118277,2w
AFI,price_percent_change,1084,4.569732937685457,2w
OFS,price_percent_change,1085,4.564666103127634,2w
WSR,price_percent_change,1086,4.559505409582688,2w
CALL,price_percent_change,1087,4.545454545454546,2w
HALL,price_percent_change,1088,4.528301886792456,2w
MDC,price_percent_change,1089,4.527938342967234,2w
MNTA,price_percent_change,1090,4.523580365736274,2w
RHP,price_percent_change,1091,4.523154241952856,2w
BBBY,price_percent_change,1092,4.52039691289967,2w
DAL,price_percent_change,1093,4.514713946262107,2w
CTG,price_percent_change,1094,4.513888888888886,2w
RIVE,price_percent_change,1095,4.5112781954887184,2w
ASC,price_percent_change,1096,4.5112781954887184,2w
CRUS,price_percent_change,1097,4.509850462853071,2w
LX,price_percent_change,1098,4.5016077170418045,2w
TAST,price_percent_change,1099,4.501607717041796,2w
ESE,price_percent_change,1100,4.500381388253246,2w
ZLAB,price_percent_change,1101,4.499999999999993,2w
KRYS,price_percent_change,1102,4.497189256714546,2w
MRK,price_percent_change,1103,4.495232329347682,2w
ORIG,price_percent_change,1104,4.492187499999995,2w
VLO,price_percent_change,1105,4.4899020542602,2w
AINC,price_percent_change,1106,4.487320837927225,2w
WAFD,price_percent_change,1107,4.484304932735426,2w
GKOS,price_percent_change,1108,4.481525625744923,2w
EME,price_percent_change,1109,4.48150078165711,2w
RAVE,price_percent_change,1110,4.4698156853966005,2w
LANC,price_percent_change,1111,4.46634942216179,2w
XRX,price_percent_change,1112,4.4605413648494014,2w
HEI,price_percent_change,1113,4.455124042083396,2w
CHSP,price_percent_change,1114,4.449423815621012,2w
AMCX,price_percent_change,1115,4.448871181938911,2w
DRI,price_percent_change,1116,4.439572485612496,2w
MHK,price_percent_change,1117,4.437253181219835,2w
WELL,price_percent_change,1118,4.4345898004434545,2w
PEGA,price_percent_change,1119,4.424040066777961,2w
KBH,price_percent_change,1120,4.411152725759462,2w
WIFI,price_percent_change,1121,4.403549129148866,2w
VZ,price_percent_change,1122,4.402515723270445,2w
DCI,price_percent_change,1123,4.401184934405428,2w
AVT,price_percent_change,1124,4.398447606727036,2w
CELC,price_percent_change,1125,4.398240703718504,2w
PRGX,price_percent_change,1126,4.3956043956043995,2w
ABEO,price_percent_change,1127,4.395604395604393,2w
AKP,price_percent_change,1128,4.3939393939393945,2w
VG,price_percent_change,1129,4.3923865300146385,2w
TSEM,price_percent_change,1130,4.3912175648702725,2w
BCTF,price_percent_change,1131,4.381443298969071,2w
VVI,price_percent_change,1132,4.380791912384164,2w
TXT,price_percent_change,1133,4.380228136882122,2w
BASI,price_percent_change,1134,4.37499999999999,2w
GRPN,price_percent_change,1135,4.367816091954032,2w
GLYC,price_percent_change,1136,4.359861591695507,2w
SYX,price_percent_change,1137,4.358759430008389,2w
CNNE,price_percent_change,1138,4.350132625994696,2w
STCN,price_percent_change,1139,4.347826086956537,2w
AGS,price_percent_change,1140,4.3478260869565295,2w
PRTO,price_percent_change,1141,4.347826086956526,2w
GV,price_percent_change,1142,4.347826086956526,2w
VSAR,price_percent_change,1143,4.347826086956519,2w
QTS,price_percent_change,1144,4.346841747792623,2w
PI,price_percent_change,1145,4.345603271983648,2w
NBTB,price_percent_change,1146,4.336799391326403,2w
VIVO,price_percent_change,1147,4.333333333333336,2w
SAH,price_percent_change,1148,4.316546762589921,2w
NNA,price_percent_change,1149,4.316163410301972,2w
CSOD,price_percent_change,1150,4.315337194096772,2w
E,price_percent_change,1151,4.308452250274425,2w
NXRT,price_percent_change,1152,4.308176100628934,2w
REX,price_percent_change,1153,4.297130879077691,2w
UTL,price_percent_change,1154,4.293489215883899,2w
TMP,price_percent_change,1155,4.289607773432876,2w
CYBR,price_percent_change,1156,4.286718200983833,2w
GMRE,price_percent_change,1157,4.285714285714292,2w
BBY,price_percent_change,1158,4.281539829754802,2w
AAC,price_percent_change,1159,4.281009879253574,2w
PDCO,price_percent_change,1160,4.2761692650334115,2w
DXPE,price_percent_change,1161,4.273137212797943,2w
AZO,price_percent_change,1162,4.270867164663844,2w
PRSC,price_percent_change,1163,4.269908056724318,2w
ARTNA,price_percent_change,1164,4.266958424507645,2w
CRD.B,price_percent_change,1165,4.265402843601911,2w
FFIV,price_percent_change,1166,4.2560284476052885,2w
BDC,price_percent_change,1167,4.255922825932757,2w
DKS,price_percent_change,1168,4.254703328509424,2w
LONE,price_percent_change,1169,4.252873563218403,2w
ROG,price_percent_change,1170,4.248920419494132,2w
LEG,price_percent_change,1171,4.246480498499892,2w
LNN,price_percent_change,1172,4.241877256317695,2w
WCC,price_percent_change,1173,4.2408821034775235,2w
AEL,price_percent_change,1174,4.237524393643723,2w
PPC,price_percent_change,1175,4.237288135593221,2w
HMTV,price_percent_change,1176,4.230769230769236,2w
PSMT,price_percent_change,1177,4.229607250755287,2w
HCI,price_percent_change,1178,4.227441285537685,2w
EPRT,price_percent_change,1179,4.226361031518623,2w
MGP,price_percent_change,1180,4.226312201772319,2w
TERP,price_percent_change,1181,4.225352112676049,2w
PNK,price_percent_change,1182,4.218512898330806,2w
CBAY,price_percent_change,1183,4.21836228287841,2w
UAA,price_percent_change,1184,4.2171594764905524,2w
CPF,price_percent_change,1185,4.216216216216222,2w
FCAU,price_percent_change,1186,4.213135068153654,2w
DENN,price_percent_change,1187,4.209097080787503,2w
OSN,price_percent_change,1188,4.201680672268911,2w
AAL,price_percent_change,1189,4.186795491143323,2w
UAL,price_percent_change,1190,4.18502202643172,2w
IO,price_percent_change,1191,4.179104477611936,2w
